loglik,mean_loglik,N,M,n_iter,cputime,mean_itertime,method,category
-152391.93895703225,-10.179822241618721,100,14970,20,4.824025243,0.24120126215,mm,apparel
-152316.53969378324,-10.174785550686924,100,14970,21,5.075563261999998,0.2416934886666666,mm,apparel
-152451.04505794417,-10.18377054495285,100,14970,23,5.564490789,0.24193438213043478,mm,apparel
-152482.69090719742,-10.185884496138772,100,14970,23,5.585758575,0.24285906847826086,mm,apparel
-152303.97955330586,-10.173946529946951,100,14970,21,5.07882293,0.24184871095238097,mm,apparel
-152332.57236786693,-10.175856537599662,100,14970,20,4.802023984,0.2401011992,mm,apparel
-152297.00723349233,-10.173480777120396,100,14970,20,4.848949324000001,0.24244746620000007,mm,apparel
-152426.18977401766,-10.182110205345202,100,14970,21,5.065587186000001,0.24121843742857146,mm,apparel
-152344.86194858194,-10.176677484875214,100,14970,19,4.557877384,0.23988828336842105,mm,apparel
-152389.9777468079,-10.179691232251697,100,14970,20,4.814119321,0.24070596605,mm,apparel
-152408.3600804975,-10.180919177053942,100,14970,20,5.042146954,0.2521073477,mm,apparel
-152329.35357886693,-10.175641521634397,100,14970,18,4.299595454999999,0.2388664141666666,mm,apparel
-152320.19569397773,-10.175029772476803,100,14970,20,4.800337292999999,0.24001686464999997,mm,apparel
-152469.95319673332,-10.185033613676241,100,14970,22,5.3459441850000005,0.24299746295454547,mm,apparel
-152417.73958582338,-10.181545730515923,100,14970,22,5.295815951,0.24071890686363637,mm,apparel
-152307.1020718772,-10.174155115021856,100,14970,21,5.026250279,0.2393452513809524,mm,apparel
-152289.4627715056,-10.172976805043795,100,14970,19,4.536935434,0.23878607547368422,mm,apparel
-152336.7774560553,-10.17613743861425,100,14970,21,5.307891827,0.25275675366666667,mm,apparel
-152409.66406677885,-10.181006283685962,100,14970,20,4.771927722,0.2385963861,mm,apparel
-152280.5568225488,-10.1723818852738,100,14970,19,4.5434684270000005,0.23912991721052634,mm,apparel
-152302.37860233654,-10.173839585994426,100,14970,21,5.05227284,0.24058442095238095,mm,apparel
-152340.45736641003,-10.17638325760922,100,14970,20,4.807479272000001,0.24037396360000005,mm,apparel
-127803.22765262854,-8.788559183924395,100,14542,125,28.17311458,0.22538491664,fp,bath
-127803.78800921624,-8.788597717591545,100,14542,125,27.880417010999988,0.2230433360879999,fp,bath
-127804.0707138126,-8.788617158149677,100,14542,126,28.595455329,0.22694805816666666,fp,bath
-127802.73491908626,-8.788525300446036,100,14542,125,27.87737786699999,0.2230190229359999,fp,bath
-127803.70936217226,-8.788592309322807,100,14542,126,28.179859226,0.2236496763968254,fp,bath
-127782.16081339773,-8.787110494663576,100,14542,126,28.259341953000003,0.22428049169047623,fp,bath
-127803.57619176252,-8.788583151682198,100,14542,126,28.250278810999994,0.22420856199206343,fp,bath
-127788.75597784613,-8.787564019931654,100,14542,126,28.503258264000003,0.22621633542857145,fp,bath
-127805.07753536312,-8.788686393574688,100,14542,126,28.233696511999995,0.2240769564444444,fp,bath
-127776.33707351466,-8.786710017433274,100,14542,126,28.708730198000005,0.22784706506349212,fp,bath
-127797.80181832713,-8.788186069201426,100,14542,126,28.299822112000005,0.22460176279365082,fp,bath
-127810.55474368372,-8.789063041100517,100,14542,125,27.988486235999996,0.22390788988799998,fp,bath
-127800.8992603407,-8.788399068927292,100,14542,125,28.064866710000008,0.22451893368000006,fp,bath
-127801.60560227933,-8.788447641471553,100,14542,126,28.197569300999998,0.22379023254761904,fp,bath
-127781.24595477991,-8.787047583192127,100,14542,126,28.08919681399999,0.22293013344444437,fp,bath
-127808.37567154475,-8.78891319430235,100,14542,125,27.450229028,0.21960183222399998,fp,bath
-127797.46581009054,-8.788162963147473,100,14542,126,28.026895767999992,0.22243568069841263,fp,bath
-127803.09445728305,-8.788550024569044,100,14542,125,27.492528958999976,0.2199402316719998,fp,bath
-127788.31473104267,-8.787533677007472,100,14542,126,27.649565909999986,0.21944099928571417,fp,bath
-127807.65061818648,-8.788863335042393,100,14542,126,27.78711222099999,0.2205326366746031,fp,bath
-127806.04165097923,-8.788752692269236,100,14542,126,27.738515996999997,0.22014695235714282,fp,bath
-127802.70721171539,-8.788523395111772,100,14542,125,27.391818498999992,0.21913454799199994,fp,bath
-127791.81711853076,-8.787774523348284,100,14542,126,27.74615103899999,0.22020754792857136,fp,bath
-127792.92338933818,-8.787850597533915,100,14542,126,27.698026173999992,0.2198256045555555,fp,bath
-127806.39984697638,-8.788777324094099,100,14542,125,27.442113095999993,0.21953690476799995,fp,bath
-127810.54358255572,-8.789062273590684,100,14542,125,27.455533158999994,0.21964426527199996,fp,bath
-127813.78099176066,-8.789284898346903,100,14542,125,27.476676467,0.219813411736,fp,bath
-127797.58477579412,-8.788171143982542,100,14542,126,27.58726378900001,0.21894653800793656,fp,bath
-127800.64543467705,-8.788381614267436,100,14542,126,27.70238732000001,0.21986021682539691,fp,bath
-127800.33609848,-8.788360342351808,100,14542,126,27.672347001,0.2196218015952381,fp,bath
-131574.27528420737,-9.04788029735988,100,14542,22,5.162759747999998,0.23467089763636356,grad,bath
-127522.6111576197,-8.76926221686286,100,14542,45,10.777608510000002,0.2395024113333334,grad,bath
-131794.05057612393,-9.062993438050057,100,14542,22,5.170134228,0.23500610127272728,grad,bath
-131900.3095479224,-9.070300477783139,100,14542,27,6.386971406,0.2365544965185185,grad,bath
-127375.0011196623,-8.75911161598558,100,14542,41,10.108028537000003,0.24653728139024397,grad,bath
-132117.84174667305,-9.085259369183953,100,14542,26,6.148319184000002,0.23647381476923085,grad,bath
-131846.58967286802,-9.066606359019945,100,14542,22,5.199957919999999,0.2363617236363636,grad,bath
-127502.34496999386,-8.767868585476128,100,14542,46,11.060745996000001,0.2404509999130435,grad,bath
-132130.2308207295,-9.08611132036374,100,14542,26,6.1264865870000005,0.23563409950000003,grad,bath
-127479.19933893657,-8.766276945326403,100,14542,45,10.867400327000002,0.2414977850444445,grad,bath
-127489.74931608331,-8.76700242855751,100,14542,45,10.783566991999995,0.23963482204444433,grad,bath
-127387.94774082974,-8.760001907635107,100,14542,40,9.744423110999998,0.24361057777499995,grad,bath
-131463.30847029926,-9.040249516593265,100,14542,21,4.9780608289999995,0.23705051566666663,grad,bath
-127381.6037968323,-8.759565657875967,100,14542,41,9.731333787999999,0.23734960458536583,grad,bath
-127378.67018212164,-8.759363923952801,100,14542,41,9.799741089000001,0.23901807534146344,grad,bath
-131563.43418575433,-9.047134794784371,100,14542,21,4.899070834000001,0.23328908733333337,grad,bath
-132124.1585334633,-9.08569375144157,100,14542,26,6.028255464000001,0.2318559793846154,grad,bath
-127378.4797545848,-8.75935082894958,100,14542,41,9.790448794999998,0.23879143402439018,grad,bath
-132227.38560583474,-9.09279229857205,100,14542,26,6.405191748,0.24635352876923078,grad,bath
-132137.80234414272,-9.086631986256547,100,14542,26,6.07592565,0.2336894480769231,grad,bath
-127468.30897160934,-8.765528054711137,100,14542,45,10.705782100999999,0.23790626891111108,grad,bath
-127474.93802702687,-8.76598391053685,100,14542,45,11.063124570999998,0.24584721268888884,grad,bath
-132039.1052769138,-9.079844950963677,100,14542,26,6.062156061000001,0.23315984850000004,grad,bath
-127518.8957154435,-8.76900671953263,100,14542,46,10.974045096,0.23856619773913043,grad,bath
-127511.56563318573,-8.768502656662477,100,14542,45,10.809240373999998,0.2402053416444444,grad,bath
-131873.72563728146,-9.068472399758043,100,14542,26,6.113632718,0.23513971992307692,grad,bath
-127536.53409913505,-8.770219646481575,100,14542,45,10.776153951,0.23947008779999998,grad,bath
-131464.88768804114,-9.04035811360481,100,14542,21,4.922035195,0.23438262833333334,grad,bath
-132149.10892047998,-9.087409498038783,100,14542,24,5.637713731000001,0.2349047387916667,grad,bath
-127434.97872833806,-8.763236056136574,100,14542,41,9.800773430000003,0.239043254390244,grad,bath
-127234.09143810874,-8.749421774041311,100,14542,16,3.606045981,0.2253778738125,mm,bath
-127158.99999585118,-8.744258010992379,100,14542,17,3.8484794630000003,0.22638114488235295,mm,bath
-127219.00365815993,-8.74838424275615,100,14542,17,3.8353562580000005,0.22560919164705884,mm,bath
-127191.17799381605,-8.746470773883651,100,14542,17,3.8298831480000004,0.22528724400000003,mm,bath
-127218.46423571013,-8.748347148652876,100,14542,15,3.3778234000000005,0.22518822666666669,mm,bath
-127211.47815468204,-8.747866741485494,100,14542,18,4.072678013,0.2262598896111111,mm,bath
-127240.20059943723,-8.74984187865749,100,14542,17,3.8218207599999996,0.2248129858823529,mm,bath
-127172.82840864903,-8.745208940217923,100,14542,16,3.586861864999999,0.22417886656249994,mm,bath
-127150.63621783398,-8.743682864656442,100,14542,18,4.027719153,0.22376217516666663,mm,bath
-127157.0945903407,-8.744126983244444,100,14542,20,4.547803082,0.2273901541,mm,bath
-127207.7804636253,-8.747612464834637,100,14542,18,4.060276685,0.22557092694444444,mm,bath
-127189.8825551949,-8.746381691321337,100,14542,16,3.585946726999999,0.22412167043749995,mm,bath
-127193.66528086271,-8.74664181549049,100,14542,15,3.386460602,0.22576404013333334,mm,bath
-127258.7508257078,-8.751117509675959,100,14542,17,3.7844850870000006,0.22261676982352946,mm,bath
-127114.07991849977,-8.741169022039594,100,14542,19,4.235216213999999,0.22290611652631576,mm,bath
-127208.96557190319,-8.747693960383936,100,14542,15,3.295483587,0.2196989058,mm,bath
-127182.66259457222,-8.745885201112104,100,14542,15,3.298748458,0.21991656386666666,mm,bath
-127215.93936806645,-8.748173522766226,100,14542,14,3.0539865900000005,0.2181418992857143,mm,bath
-127165.08759856112,-8.744676633101438,100,14542,16,3.533961914,0.220872619625,mm,bath
-127208.50038328327,-8.747661971068855,100,14542,16,3.567518207,0.2229698879375,mm,bath
-127209.43363811934,-8.747726147580755,100,14542,17,3.765749373,0.221514669,mm,bath
-127203.67636895456,-8.747330241297934,100,14542,17,3.7754163399999996,0.22208331411764703,mm,bath
-127164.88951986053,-8.744663011955751,100,14542,18,4.028554665,0.2238085925,mm,bath
-127143.41324313954,-8.743186167180548,100,14542,16,3.894151362,0.243384460125,mm,bath
-127217.27304582697,-8.748265234893891,100,14542,16,3.5176692409999992,0.21985432756249995,mm,bath
-127234.11309777352,-8.74942326349701,100,14542,17,3.793722995,0.22316017617647058,mm,bath
-127240.34736065444,-8.749851970888079,100,14542,16,3.5501627859999996,0.22188517412499997,mm,bath
-127203.35418054549,-8.747308085582828,100,14542,16,3.540332578,0.221270786125,mm,bath
-127189.9701300593,-8.74638771352354,100,14542,19,4.257827904,0.22409620547368422,mm,bath
-127211.3906795282,-8.747860726140022,100,14542,16,3.557068556,0.22231678475,mm,bath
-143875.0894416154,-8.78894865251163,100,16370,133,33.51155128000001,0.2519665509774437,fp,bedding
-143908.9751366019,-8.791018639987898,100,16370,131,32.55759386,0.24853125083969463,fp,bedding
-143933.94941181075,-8.79254425240139,100,16370,131,32.694990226,0.24958007806106872,fp,bedding
-143912.04234929528,-8.791206007898307,100,16370,131,33.637555604999996,0.25677523362595417,fp,bedding
-143889.29253909053,-8.789816282168022,100,16370,133,34.301193946,0.25790371387969924,fp,bedding
-143910.94484514534,-8.791138964272776,100,16370,132,33.921151264,0.2569784186666667,fp,bedding
-143896.59216997254,-8.79026219731048,100,16370,132,34.135357420999995,0.2586011925833333,fp,bedding
-143921.92636226097,-8.791809796106351,100,16370,131,33.686470805000006,0.25714863209923666,fp,bedding
-143907.8264523274,-8.790948469903935,100,16370,131,33.844795911999995,0.25835722070229006,fp,bedding
-143871.99169407424,-8.788759419308139,100,16370,132,33.968596549999994,0.2573378526515151,fp,bedding
-143883.88761504067,-8.789486109654286,100,16370,133,34.393029373999994,0.25859420581954884,fp,bedding
-143881.85438633192,-8.789361905090527,100,16370,132,34.067726578,0.2580888377121212,fp,bedding
-143923.215005112,-8.791888515889553,100,16370,131,34.03181935299999,0.2597848805572518,fp,bedding
-143839.3847424197,-8.78676754687964,100,16370,134,34.59549485699999,0.2581753347537313,fp,bedding
-143881.99836371487,-8.78937070028802,100,16370,132,34.353308266999996,0.26025233535606057,fp,bedding
-143904.16030735016,-8.79072451480453,100,16370,131,33.80614937199999,0.25806220894656484,fp,bedding
-143916.35526086745,-8.791469472258244,100,16370,131,34.154681297,0.26072275799236644,fp,bedding
-143899.22155632562,-8.790422819567844,100,16370,133,34.438067071999996,0.2589328351278195,fp,bedding
-143906.89276157462,-8.790891433205536,100,16370,132,34.541008383000005,0.26167430593181823,fp,bedding
-143914.88220235403,-8.79137948701002,100,16370,132,34.61576350599999,0.26224063262121206,fp,bedding
-143922.80299854794,-8.791863347498348,100,16370,131,34.760356529999996,0.2653462330534351,fp,bedding
-143937.50976808826,-8.792761745148947,100,16370,134,35.30830233900001,0.2634947935746269,fp,bedding
-143901.74635799567,-8.79057705302356,100,16370,131,33.612112846,0.25658101409160305,fp,bedding
-143870.98634792407,-8.78869800537105,100,16370,133,34.219221515,0.2572873798120301,fp,bedding
-143887.76763330473,-8.78972312970707,100,16370,133,34.300515096,0.2578986097443609,fp,bedding
-143923.8812478834,-8.791929214898191,100,16370,130,33.510415308000006,0.2577724254461539,fp,bedding
-143890.00011396155,-8.7898595060453,100,16370,131,33.748847420000004,0.2576247894656489,fp,bedding
-143909.33914005593,-8.791040875996087,100,16370,132,34.060140057,0.2580313640681818,fp,bedding
-143904.67067119887,-8.790755691582094,100,16370,131,33.907318782000004,0.258834494519084,fp,bedding
-143903.84717235423,-8.790705386215897,100,16370,132,33.929825726000004,0.2570441342878788,fp,bedding
-149005.1612843857,-9.102331171923376,100,16370,22,5.840274689999999,0.2654670313636363,grad,bedding
-143466.78819360604,-8.764006609261212,100,16370,40,10.918443673999997,0.27296109184999995,grad,bedding
-143432.7639452672,-8.761928157927134,100,16370,41,11.330862005999998,0.2763624879512195,grad,bedding
-143476.06268134038,-8.764573163185117,100,16370,41,11.504054638999996,0.28058669851219503,grad,bedding
-143682.55097803188,-8.777186987051428,100,16370,45,12.663316354999997,0.28140703011111107,grad,bedding
-149256.64508570672,-9.117693652150686,100,16370,26,7.207133417,0.2771974391153846,grad,bedding
-149444.6482093471,-9.12917826569011,100,16370,26,7.202021256,0.27700081753846156,grad,bedding
-143408.76816458342,-8.760462319155982,100,16370,40,11.160646659000001,0.27901616647500005,grad,bedding
-149141.05009850967,-9.110632260141092,100,16370,26,7.155636307999999,0.27521678107692304,grad,bedding
-143439.86660910776,-8.762362040874024,100,16370,40,11.067164312000003,0.27667910780000005,grad,bedding
-143482.53810310952,-8.76496872957297,100,16370,40,11.126832416,0.27817081039999997,grad,bedding
-148923.02185927262,-9.097313491708773,100,16370,22,5.990778745999999,0.2723081248181818,grad,bedding
-143659.37473044096,-8.775771211389186,100,16370,45,12.548812271,0.2788624949111111,grad,bedding
-143471.63883414186,-8.764302922061201,100,16370,41,11.333595451999999,0.27642915736585366,grad,bedding
-143613.60870041145,-8.772975485669606,100,16370,45,12.540050270000002,0.27866778377777784,grad,bedding
-149806.6056876447,-9.151289290631931,100,16370,26,7.034014196999999,0.27053900757692306,grad,bedding
-148839.20263922436,-9.092193197264775,100,16370,22,5.925423103,0.2693374137727273,grad,bedding
-143590.27643377028,-8.771550179216266,100,16370,45,12.605332279999997,0.28011849511111103,grad,bedding
-143624.90636582367,-8.773665630166382,100,16370,45,12.559659628000002,0.2791035472888889,grad,bedding
-143457.77902683758,-8.763456263093316,100,16370,40,11.263532701999997,0.2815883175499999,grad,bedding
-149156.807652337,-9.111594847424374,100,16370,22,6.087030734000001,0.2766832151818182,grad,bedding
-149451.77912726573,-9.129613874603894,100,16370,22,5.952865212999999,0.27058478240909084,grad,bedding
-143464.19593332073,-8.763848254937125,100,16370,41,11.574537169000001,0.28230578460975614,grad,bedding
-143434.7455831456,-8.76204921094353,100,16370,40,11.028346092,0.27570865229999997,grad,bedding
-143645.0117741804,-8.77489381638243,100,16370,46,13.085841618999998,0.2844748178043478,grad,bedding
-149167.71107973807,-9.11226090896384,100,16370,26,6.976707141999999,0.268334890076923,grad,bedding
-149451.65606804984,-9.129606357241896,100,16370,26,8.357144586999999,0.3214286379615384,grad,bedding
-149394.29531881056,-9.12610234079478,100,16370,26,7.008823540000001,0.2695701361538462,grad,bedding
-149463.23134454107,-9.130313460265185,100,16370,24,6.446409142,0.26860038091666666,grad,bedding
-143501.85118615182,-8.766148514731327,100,16370,41,11.242944797,0.2742181657804878,grad,bedding
-143500.97656268472,-8.766095086297174,100,16370,34,8.753914069999999,0.2574680608823529,mm,bedding
-143491.45099036474,-8.76551319428007,100,16370,22,5.565791445,0.25299052022727275,mm,bedding
-143628.50348600245,-8.773885368723423,100,16370,29,7.562803343,0.26078632217241376,mm,bedding
-143614.93194166542,-8.773056318977728,100,16370,30,7.898482363999999,0.26328274546666663,mm,bedding
-143607.52782541292,-8.772604021100362,100,16370,23,5.99999511,0.26086935260869565,mm,bedding
-143706.2206564352,-8.778632905096837,100,16370,26,6.848196139999999,0.2633921592307692,mm,bedding
-143531.5505011033,-8.767962767324576,100,16370,21,5.4555524250000005,0.25978821071428576,mm,bedding
-143499.15145860292,-8.765983595516367,100,16370,20,5.14653931,0.2573269655,mm,bedding
-143551.53107870047,-8.769183327959711,100,16370,24,6.214338445999999,0.2589307685833333,mm,bedding
-143554.12592782197,-8.769341840428954,100,16370,22,5.706147933999999,0.2593703606363636,mm,bedding
-143558.79477824463,-8.76962704815178,100,16370,26,6.822400558000001,0.2624000214615385,mm,bedding
-143626.3166785636,-8.77375178244127,100,16370,24,6.270162956999998,0.26125678987499995,mm,bedding
-143690.1714955322,-8.777652504308627,100,16370,28,7.3470989499999995,0.26239639107142854,mm,bedding
-143564.14956817296,-8.76995415810464,100,16370,22,5.77216406,0.26237109363636363,mm,bedding
-143665.67624196777,-8.77615615406034,100,16370,30,7.885156392000001,0.26283854640000004,mm,bedding
-143528.86164524016,-8.767798512232142,100,16370,21,5.445715019,0.2593197628095238,mm,bedding
-143454.0160548587,-8.763226393088496,100,16370,19,4.933431396,0.25965428399999996,mm,bedding
-143530.298055941,-8.76788625876243,100,16370,46,12.355490003000003,0.26859760876086963,mm,bedding
-143605.7666404112,-8.772496434967087,100,16370,32,8.486085261,0.26519016440625,mm,bedding
-143696.27548792423,-8.778025381058292,100,16370,30,8.084008631,0.2694669543666667,mm,bedding
-143571.37089088903,-8.77039528960837,100,16370,23,6.136078652,0.2667860283478261,mm,bedding
-143686.40889409647,-8.777422656939308,100,16370,25,6.530631897999998,0.26122527591999994,mm,bedding
-143704.42308159673,-8.778523096004687,100,16370,21,5.448404584999999,0.25944783738095234,mm,bedding
-143707.90003040683,-8.77873549361068,100,16370,32,8.489305489000001,0.26529079653125004,mm,bedding
-143704.38989369015,-8.77852106864326,100,16370,26,6.801784398000001,0.2616070922307693,mm,bedding
-143507.76497406844,-8.766509772392697,100,16370,22,5.7813211959999995,0.2627873270909091,mm,bedding
-143613.9904920853,-8.77299880831309,100,16370,25,6.6342137800000005,0.2653685512,mm,bedding
-143628.76577301795,-8.77390139114343,100,16370,34,9.038711651000002,0.2658444603235295,mm,bedding
-143614.86590897804,-8.773052285215519,100,16370,25,6.903188889999999,0.27612755559999996,mm,bedding
-143627.7024138273,-8.773836433343146,100,16370,24,6.295528891999999,0.2623137038333333,mm,bedding
-39452.24105128713,-5.2144119814019465,34,7566,103,3.7811907209999998,0.03671058952427184,fp,carseats
-38370.539190699565,-5.071443192003644,34,7566,319,10.677651682999999,0.0334722623291536,fp,carseats
-39577.70493145882,-5.230994571961251,34,7566,91,3.1216062979999997,0.03430336591208791,fp,carseats
-39316.08139922895,-5.1964157281560865,34,7566,119,4.222363422000002,0.03548204556302523,fp,carseats
-37762.579429433485,-4.991089007326656,34,7566,439,15.493497903,0.035292705929384965,fp,carseats
-39303.89903709743,-5.194805582487104,34,7566,107,3.7696521340000015,0.03523039377570095,fp,carseats
-39336.42634190789,-5.199104724016375,34,7566,114,3.9759701439999993,0.03487693108771929,fp,carseats
-39437.600920342564,-5.212476991850722,34,7566,108,3.762136118,0.03483459368518518,fp,carseats
-38924.63192066934,-5.144677758481277,34,7566,173,6.091923436,0.035213430265895955,fp,carseats
-39425.53620486107,-5.210882395567151,34,7566,111,3.795276555000001,0.034191680675675684,fp,carseats
-39538.39390077421,-5.225798823787233,34,7566,88,2.912107617999999,0.03309213202272726,fp,carseats
-39559.320754078086,-5.228564730911722,34,7566,88,3.0358950319999973,0.03449880718181815,fp,carseats
-39175.00099418056,-5.177769097829839,34,7566,129,4.540205565000001,0.03519539197674419,fp,carseats
-39391.86381111626,-5.206431907364031,34,7566,105,3.7238075560000006,0.03546483386666667,fp,carseats
-39603.21390466415,-5.234366098951117,34,7566,85,3.0269151389999998,0.03561076634117647,fp,carseats
-39532.76391346752,-5.22505470704038,34,7566,88,3.069220665999999,0.03487750756818181,fp,carseats
-39480.35816983303,-5.218128227575077,34,7566,105,3.4309768210000002,0.032675969723809525,fp,carseats
-38258.564485343624,-5.056643468853242,34,7566,325,11.528759636000004,0.035473106572307705,fp,carseats
-39507.6973560574,-5.221741654250251,34,7566,94,3.399477998,0.03616465955319149,fp,carseats
-38592.015775877764,-5.100715804371895,34,7566,273,9.632255744999998,0.03528298807692307,fp,carseats
-39612.01504157025,-5.235529347286579,34,7566,86,2.9937078930000003,0.03481055689534884,fp,carseats
-39316.44404030163,-5.196463658511978,34,7566,144,5.1432343660000015,0.03571690531944446,fp,carseats
-39499.68345423355,-5.220682454960818,34,7566,101,3.594111981,0.03558526713861386,fp,carseats
-38895.84628349531,-5.140873154043789,34,7566,213,7.507082358,0.03524451811267606,fp,carseats
-39116.884260664476,-5.1700877954883,34,7566,190,6.789297690999999,0.03573314574210526,fp,carseats
-39572.10975051973,-5.230255055580192,34,7566,92,3.1815603219999997,0.03458217741304347,fp,carseats
-39110.1888123651,-5.16920285651138,34,7566,131,4.624239397999999,0.03529953738931297,fp,carseats
-39515.92538426757,-5.22282915467454,34,7566,94,3.3213943539999984,0.03533398248936168,fp,carseats
-39149.200515213626,-5.17435904245488,34,7566,144,5.017875706999998,0.034846359076388875,fp,carseats
-39525.770372095125,-5.22413036903187,34,7566,95,3.3548328400000003,0.035314029894736844,fp,carseats
-39542.50464625799,-5.226342141984931,34,7566,22,0.6478693910000001,0.029448608681818186,grad,carseats
-36566.85997349808,-4.833050485527106,34,7566,221,6.340040124,0.028687964361990947,grad,carseats
-36623.342899009804,-4.840515847080334,34,7566,237,6.676400237,0.028170465135021097,grad,carseats
-39697.47690560627,-5.246824861962235,34,7566,27,0.7737467509999999,0.02865728707407407,grad,carseats
-36658.182319220185,-4.845120581445967,34,7566,208,5.904420203,0.028386635591346153,grad,carseats
-39611.68213728329,-5.235485347248651,34,7566,24,0.707192958,0.02946637325,grad,carseats
-36618.83657878562,-4.839920245676132,34,7566,255,7.264289313000001,0.02848740907058824,grad,carseats
-38150.733467504615,-5.042391417856809,34,7566,144,4.103873509,0.028499121590277773,grad,carseats
-36622.36895450026,-4.840387120605374,34,7566,223,6.308073481000002,0.028287325026905837,grad,carseats
-36617.909082674465,-4.8397976582969156,34,7566,211,5.983370771000001,0.028357207445497634,grad,carseats
-39506.95300742095,-5.221643273515854,34,7566,20,0.539903768,0.026995188399999998,grad,carseats
-36560.13182910044,-4.8321612250991866,34,7566,267,7.686028786,0.028786624666666667,grad,carseats
-39602.99396225329,-5.23433702911093,34,7566,28,0.8141196510000002,0.029075701821428577,grad,carseats
-39667.66758272439,-5.2428849567439055,34,7566,27,0.7864173139999999,0.029126567185185182,grad,carseats
-36621.374302642915,-4.840255657235384,34,7566,263,7.422959453,0.028224180429657793,grad,carseats
-36611.64777288466,-4.838970099508942,34,7566,218,6.170432631999999,0.02830473684403669,grad,carseats
-39699.9109804013,-5.247146574200542,34,7566,27,0.7828576380000002,0.02899472733333334,grad,carseats
-36590.33063873872,-4.83615260887374,34,7566,219,6.275675584000002,0.028656052894977177,grad,carseats
-36611.1098947039,-4.838899008023248,34,7566,211,6.088995939000001,0.028857800658767776,grad,carseats
-39648.60208446752,-5.240365065353889,34,7566,27,0.7830637499999998,0.029002361111111104,grad,carseats
-36579.08157889564,-4.834665817987792,34,7566,217,6.262369020999999,0.028858843414746538,grad,carseats
-36627.530611052454,-4.841069337966225,34,7566,214,6.1679237449999995,0.028822073574766353,grad,carseats
-39564.5968428862,-5.2292620728107595,34,7566,23,0.690139015,0.03000604413043478,grad,carseats
-36618.016749597155,-4.839811888659418,34,7566,292,8.412606631000001,0.028810296681506854,grad,carseats
-39757.21428334568,-5.254720365232049,34,7566,26,0.6981691,0.026852657692307692,grad,carseats
-39323.61486120396,-5.197411427597669,34,7566,41,1.200353777,0.0292769213902439,grad,carseats
-39706.60742962205,-5.248031645469474,34,7566,26,0.7653801450000001,0.029437697884615387,grad,carseats
-39549.69850513198,-5.227292956004756,34,7566,22,0.6032877210000002,0.027422169136363642,grad,carseats
-39538.347125520384,-5.225792641490931,34,7566,26,0.764964181,0.02942169926923077,grad,carseats
-39616.001462509616,-5.236056233479991,34,7566,22,0.6100119460000001,0.02772781572727273,grad,carseats
-38790.340484058135,-5.126928427710565,34,7566,51,1.7384885170000002,0.034088010137254904,mm,carseats
-37906.47425812707,-5.01010762068822,34,7566,174,5.834583864999999,0.03353209117816092,mm,carseats
-37129.047772943544,-4.907354979241811,34,7566,191,6.709788796999998,0.0351297842774869,mm,carseats
-37541.47811405734,-4.961865994456429,34,7566,145,5.22512395,0.036035337586206896,mm,carseats
-38010.407068947556,-5.02384444474591,34,7566,121,4.271800868,0.035304139404958676,mm,carseats
-37451.04075625151,-4.949912867598666,34,7566,141,5.081793163,0.03604108626241135,mm,carseats
-37708.71002546079,-4.983969075530107,34,7566,128,4.533743504999999,0.03541987113281249,mm,carseats
-37470.038291334204,-4.952423776279963,34,7566,219,7.929959109000001,0.03620985894520549,mm,carseats
-38295.98411684389,-5.061589230352086,34,7566,90,3.1932210859999994,0.035480234288888884,mm,carseats
-37874.74276148502,-5.005913661311792,34,7566,131,4.621417922000001,0.03527799940458016,mm,carseats
-38925.54031629999,-5.144797821345491,34,7566,69,2.5326870260000005,0.03670560907246378,mm,carseats
-38190.89855223555,-5.047700046555056,34,7566,102,3.6717984869999993,0.03599802438235294,mm,carseats
-37617.74655596967,-4.971946412367125,34,7566,123,4.430003292000001,0.03601628692682928,mm,carseats
-37819.768664286974,-4.998647721951754,34,7566,107,3.7792756630000004,0.03532033329906543,mm,carseats
-37761.65841979491,-4.990967277266047,34,7566,154,5.454309457999999,0.035417593883116875,mm,carseats
-37976.942661722525,-5.01942144617004,34,7566,103,3.6462359049999993,0.035400348592233004,mm,carseats
-37926.189206578856,-5.01271335006329,34,7566,227,8.340309307999998,0.03674145069603524,mm,carseats
-37883.68110006394,-5.007095043624629,34,7566,133,4.759435836999998,0.035785231857142843,mm,carseats
-37753.769798908485,-4.989924636387587,34,7566,137,4.913891145999999,0.0358678185839416,mm,carseats
-37670.571489154216,-4.97892829621388,34,7566,139,5.141907603000001,0.03699214102877699,mm,carseats
-37878.60348922864,-5.006423934605953,34,7566,110,3.841422371000001,0.03492202155454546,mm,carseats
-37901.75166874987,-5.009483434939185,34,7566,176,6.290834866999999,0.03574337992613636,mm,carseats
-38660.01480297653,-5.109703251781196,34,7566,98,3.554226761000001,0.036267620010204095,mm,carseats
-37665.79252986163,-4.978296660039867,34,7566,210,7.499570841000001,0.0357122421,mm,carseats
-37999.609903996025,-5.022417380914092,34,7566,138,5.16133573,0.03740098355072464,mm,carseats
-38504.477525221526,-5.089145853188148,34,7566,88,3.1105434279999997,0.03534708440909091,mm,carseats
-38106.241901381596,-5.036510957095109,34,7566,118,4.293637201,0.036386755940677966,mm,carseats
-38752.37670595276,-5.121910746226905,34,7566,59,2.0734091860000006,0.0351425285762712,mm,carseats
